"video_cats","video_intense","video_num","Subject","Anxiety","ExpectedFear","how_aroused","how_distant_present","how_fearful","how_pleasant"
"Spider","High","28","R_27QiJuaHb7aXJQ9",0,0,34,30,0,0
"Spider","High","28","R_28D2wkAUezhavew",5,24,25,72,5,78
"Spider","High","28","R_2BsbF9JRjRAUCrG",2,4,9,3,11,17
"Spider","High","28","R_2Bu4QGABXAR2XFn",57,40,60,63,47,27
"Spider","High","28","R_2bZUOiUOmzc5qJJ",20,25,100,96,92,0
"Spider","High","28","R_2cingKcm9OAuqlq",44,61,44,71,56,60
"Spider","High","28","R_2dmva03gx1Dfg5o",1,0,95,100,0,51
"Spider","High","28","R_2dQROrRA3MLkRKa",100,100,100,100,100,0
"Spider","High","28","R_2eUtv3tn0HBYOmQ",0,0,0,70,0,50
"Spider","High","28","R_2eVBKiWn6Yoa3R4",5,7,5,51,3,4
"Spider","High","28","R_2fJcBcUeDAkveeM",2,0,100,100,21,0
"Spider","High","28","R_2frkDhV2x6aNvWz",49,48,55,49,44,46
"Spider","High","28","R_2tsOekW5EXwGsGp",32,40,87,91,91,11
"Spider","High","28","R_2VQGraBOdDfD6kP",21,24,72,68,48,11
"Spider","High","28","R_2WMF35rtU0uBexM",66,60,65,39,85,94
"Spider","High","28","R_2YEvsxnrHnaedVc",98,100,91,80,65,44
"Spider","High","28","R_2ylbwil58S9Dg3g",3,7,96,91,79,0
"Spider","High","28","R_31dr2XpqS952AKV",2,0,100,84,20,28
"Spider","High","28","R_337PEDW01nxmrXn",91,91,82,85,85,82
"Spider","High","28","R_3eh7lS2Gn0YIGX8",45,70,60,28,62,11
"Spider","High","28","R_3EuNzDW57avhFal",0,7,66,62,73,0
"Spider","High","28","R_3EvhOmMQGHjxisJ",0,0,1,95,4,42
"Spider","High","28","R_3fld7tjf93fYznF",35,100,100,100,100,0
"Spider","High","28","R_3hauTph43RzeqC1",7,10,20,62,10,20
"Spider","High","28","R_3hllAS7v9Mr6KHa",53,79,62,84,53,35
"Spider","High","28","R_3hmCJ8nN5viaaPy",6,7,94,71,35,5
"Spider","High","28","R_3htesdLPiYClCA5",0,0,6,88,0,51
"Spider","High","28","R_3Huhrq1djTT4KdF",17,16,30,89,21,41
"Spider","High","28","R_3ixIFx3YVFn2phw",23,35,93,84,62,0
"Spider","High","28","R_3j3egpbCQ8AOaFH",15,10,50,70,35,35
"Spider","High","28","R_3JK8mhcVAhH1cYN",0,0,57,81,5,47
"Spider","High","28","R_3JzngGW2vsHAk6Y",11,0,24,88,10,51
"Spider","High","28","R_3KryTuJmKTxXjim",10,25,81,91,90,0
"Spider","High","28","R_3lxMuyrbG1ewg89",51,50,88,100,86,0
"Spider","High","28","R_3LZJrZemGbYtmAq",0,0,0,100,0,0
"Spider","High","28","R_3NU2EbrCDhYOSw4",70,74,58,38,72,0
"Spider","High","28","R_3NUHkQ7u6Z7U5So",35,35,60,100,40,0
"Spider","High","28","R_3oGZtyQH6L4kqUw",10,0,30,37,8,13
"Spider","High","28","R_3oKQvyXwd8LBwRD",15,75,100,95,80,10
"Spider","High","28","R_3q7kYa381PtmyA3",43,55,96,72,90,5
"Spider","High","28","R_3QPBTjd1B8cWwVs",85,97,81,80,88,75
"Spider","High","28","R_3qvt4ofeIEPVi6Z",0,0,67,80,5,74
"Spider","High","28","R_3s16evth0kO1gOG",35,70,90,65,80,5
"Spider","High","28","R_5irlwFbumPPxDqN",75,80,100,100,100,0
"Spider","High","28","R_5vEde5bpfRcBUSR",10,60,66,60,50,30
"Spider","High","28","R_88QBxtZzthDPw5P",90,90,100,100,97,0
"Spider","High","28","R_8lhMbAAmhPTH3KV",96,56,88,88,100,0
"Spider","High","28","R_9z6o3XhybVZnDJD",82,96,93,9,89,3
"Spider","High","28","R_A1ynaFImvOIYIyl",5,4,82,61,12,26
"Spider","High","28","R_agu43adP9dmW1Ut",0,0,0,50,0,50
"Spider","High","28","R_aViQ4qyGf4ZfmLf",0,0,100,100,90,0
"Spider","High","28","R_cT3eteh2G55FPjj",12,64,63,71,13,59
"Spider","High","28","R_cYkozB2WqZbxvi1",65,60,40,15,40,15
"Spider","High","28","R_DAf4S53mLTGDwQ1",6,23,81,90,45,27
"Spider","High","28","R_DSLgkEtvD3Fa10Z",100,90,100,100,100,0
"Spider","High","28","R_eIJhGp1TZkpiVdn",0,0,50,80,0,50
"Spider","High","28","R_eLL4wseyOFuox5D",76,62,68,70,75,23
"Spider","High","28","R_pawByuUlC7Ye2AN",1,0,100,100,10,0
"Spider","High","28","R_pMBnK60HOxcmyZz",54,55,60,43,40,40
"Spider","High","28","R_po8MWys5eYyufip",41,77,100,100,80,0
"Spider","High","28","R_Qgjm9n7YBgShxYZ",59,62,100,96,86,4
"Spider","High","28","R_Rtu9vj81TcVzBDz",27,20,74,67,37,25
"Spider","High","28","R_RXEHPs8tYQNbHJn",56,77,100,73,100,0
"Spider","High","28","R_tECZC6S2PedhmA9",0,0,77,13,61,15
"Spider","High","28","R_TnMHq0KaIVlKfqp",0,0,76,69,26,23
"Spider","High","28","R_TorWoeGEL3lNlbX",30,25,72,60,41,20
"Spider","High","28","R_un9FpuYuTNHwtj3",8,9,59,70,19,24
"Spider","High","28","R_WDrPZnYCUoeSmR3",0,0,10,11,20,20
"Spider","High","28","R_wRyJJImGxzrwl69",4,5,89,100,23,18
"Spider","High","28","R_wYklq5dyUKrTpfz",100,100,100,100,100,0
"Spider","High","28","R_XIlOj977r0FkBj3",25,20,90,100,41,0
"Spider","High","28","R_Y9zteRJA0ZIyZ5D",83,85,42,29,61,26
"Spider","High","28","R_ywJ22mo2kwiNbYl",12,13,67,86,60,4
"Spider","High","28","R_z0WWV95k7LQI9z3",74,69,80,85,71,84
"Spider","High","29","R_0lFJxz1l9GCqPLz",61,63,80,73,45,29
"Spider","High","29","R_10HrOnbw2qcNAFb",88,74,76,86,87,78
"Spider","High","29","R_10q0sXSDxr6uiLQ",10,30,10,30,15,40
"Spider","High","29","R_12roVNyjptyqPX7",50,50,50,60,50,30
"Spider","High","29","R_1BQO7gJBnvyOfnX",33,31,37,72,34,20
"Spider","High","29","R_1dKwDU013ctZcWB",54,60,73,51,65,49
"Spider","High","29","R_1EYiSA7OuD5fcOR",79,100,99,100,99,0
"Spider","High","29","R_1FbU3BZ3c8TSv8Q",23,29,36,36,33,38
"Spider","High","29","R_1IHhzezWkuPoGI1",0,0,0,0,0,50
"Spider","High","29","R_1JJ9v8kI1xLTIzk",1,2,81,86,1,40
"Spider","High","29","R_1k0jZkHgc2fuwrT",15,45,40,31,51,11
"Spider","High","29","R_1k1XfPdy5fGOgce",17,37,34,35,15,19
"Spider","High","29","R_1K83jaaIhmUroct",0,0,65,77,16,39
"Spider","High","29","R_1Lb4ufeIxRNJL6d",15,25,55,75,30,40
"Spider","High","29","R_1mRfeliyC362m9I",20,0,40,70,0,55
"Spider","High","29","R_1N8PfXN94lXsKqs",81,91,100,100,100,0
"Spider","High","29","R_1Ngm1dwb6b8gUCb",0,0,0,100,0,100
"Spider","High","29","R_1P5it599MB6JPGo",75,78,63,62,78,80
"Spider","High","29","R_1PcadSYfGf2PSUz",42,56,57,81,62,12
"Spider","High","29","R_1pXAJSjLxGuFnzr",10,0,32,72,0,63
"Spider","High","29","R_214D9q0Wz9CWOHY",0,0,33,22,0,55
"Spider","High","29","R_21oBrz58HPW2sJC",29,0,40,35,0,32
"Spider","High","29","R_22Pa4rdW2nUEzTP",15,10,25,80,0,40
"Spider","High","29","R_22Sqf4FjWJpyFvk",1,0,9,95,2,15
"Spider","High","29","R_24jBqyC3zOdJKHk",68,87,41,61,70,46
"Spider","High","29","R_27dPJ0iZtEvdYD4",0,0,20,70,15,30
"Spider","High","29","R_27QiJuaHb7aXJQ9",0,0,2,2,0,42
"Spider","High","29","R_28D2wkAUezhavew",9,33,69,68,28,26
"Spider","High","29","R_2BsbF9JRjRAUCrG",0,0,0,10,0,20
"Spider","High","29","R_2Bu4QGABXAR2XFn",47,38,42,61,45,30
"Spider","High","29","R_2bZUOiUOmzc5qJJ",31,26,76,81,60,0
"Spider","High","29","R_2cingKcm9OAuqlq",71,80,71,81,75,85
"Spider","High","29","R_2dmva03gx1Dfg5o",1,0,37,94,0,79
"Spider","High","29","R_2dQROrRA3MLkRKa",100,100,100,100,100,0
"Spider","High","29","R_2eUtv3tn0HBYOmQ",0,0,2,65,0,50
"Spider","High","29","R_2eVBKiWn6Yoa3R4",100,2,3,52,3,43
"Spider","High","29","R_2fJcBcUeDAkveeM",0,0,6,36,0,19
"Spider","High","29","R_2frkDhV2x6aNvWz",49,51,51,51,53,52
"Spider","High","29","R_2tsOekW5EXwGsGp",51,53,58,80,41,44
"Spider","High","29","R_2VQGraBOdDfD6kP",6,17,46,27,14,31
"Spider","High","29","R_2WMF35rtU0uBexM",63,78,62,98,84,75
"Spider","High","29","R_2YEvsxnrHnaedVc",100,100,96,92,96,4
"Spider","High","29","R_2ylbwil58S9Dg3g",6,5,82,63,71,0
"Spider","High","29","R_31dr2XpqS952AKV",0,0,80,91,10,16
"Spider","High","29","R_337PEDW01nxmrXn",86,85,85,93,74,78
"Spider","High","29","R_3eh7lS2Gn0YIGX8",65,70,92,92,89,14
"Spider","High","29","R_3EuNzDW57avhFal",15,12,46,51,12,0
"Spider","High","29","R_3EvhOmMQGHjxisJ",2,3,4,97,3,24
"Spider","High","29","R_3fld7tjf93fYznF",9,95,58,87,55,14
"Spider","High","29","R_3hauTph43RzeqC1",8,12,19,21,15,18
"Spider","High","29","R_3hllAS7v9Mr6KHa",7,73,92,100,75,3
"Spider","High","29","R_3hmCJ8nN5viaaPy",8,7,42,90,1,84
"Spider","High","29","R_3htesdLPiYClCA5",4,0,8,100,0,51
"Spider","High","29","R_3Huhrq1djTT4KdF",15,17,67,62,60,12
"Spider","High","29","R_3ixIFx3YVFn2phw",26,37,93,66,53,25
"Spider","High","29","R_3j3egpbCQ8AOaFH",30,15,70,60,10,50
"Spider","High","29","R_3JK8mhcVAhH1cYN",0,0,4,75,0,46
"Spider","High","29","R_3JzngGW2vsHAk6Y",13,0,0,97,0,99
"Spider","High","29","R_3KryTuJmKTxXjim",27,36,78,90,77,0
"Spider","High","29","R_3lxMuyrbG1ewg89",30,51,82,100,81,0
"Spider","High","29","R_3LZJrZemGbYtmAq",0,0,0,100,0,0
"Spider","High","29","R_3NU2EbrCDhYOSw4",22,61,86,71,80,0
"Spider","High","29","R_3NUHkQ7u6Z7U5So",24,25,45,90,30,10
"Spider","High","29","R_3oGZtyQH6L4kqUw",9,0,15,16,5,6
"Spider","High","29","R_3oKQvyXwd8LBwRD",65,70,75,80,70,10
"Spider","High","29","R_3q7kYa381PtmyA3",15,24,65,61,30,15
"Spider","High","29","R_3QPBTjd1B8cWwVs",96,100,85,10,97,28
"Spider","High","29","R_3qvt4ofeIEPVi6Z",0,1,81,96,5,41
"Spider","High","29","R_3s16evth0kO1gOG",45,55,80,80,70,15
"Spider","High","29","R_5irlwFbumPPxDqN",70,65,100,95,75,0
"Spider","High","29","R_5vEde5bpfRcBUSR",40,60,55,45,30,43
"Spider","High","29","R_88QBxtZzthDPw5P",94,93,89,96,77,29
"Spider","High","29","R_8lhMbAAmhPTH3KV",32,21,22,89,14,15
"Spider","High","29","R_9z6o3XhybVZnDJD",92,98,94,31,94,23
"Spider","High","29","R_A1ynaFImvOIYIyl",6,4,33,27,5,45
"Spider","High","29","R_agu43adP9dmW1Ut",5,0,0,51,0,51
"Spider","High","29","R_aViQ4qyGf4ZfmLf",0,0,100,100,30,20
"Spider","High","29","R_cT3eteh2G55FPjj",3,4,75,88,14,59
"Spider","High","29","R_cYkozB2WqZbxvi1",35,50,84,80,75,10
"Spider","High","29","R_DAf4S53mLTGDwQ1",10,28,34,40,26,42
"Spider","High","29","R_DSLgkEtvD3Fa10Z",100,100,60,80,70,50
"Spider","High","29","R_eIJhGp1TZkpiVdn",0,0,0,100,0,50
"Spider","High","29","R_eLL4wseyOFuox5D",58,65,31,79,69,74
"Spider","High","29","R_pawByuUlC7Ye2AN",9,0,11,32,0,45
"Spider","High","29","R_pMBnK60HOxcmyZz",10,25,71,45,55,25
"Spider","High","29","R_po8MWys5eYyufip",63,60,99,100,72,30
"Spider","High","29","R_Qgjm9n7YBgShxYZ",65,64,57,74,59,27
"Spider","High","29","R_Rtu9vj81TcVzBDz",24,23,74,70,55,28
"Spider","High","29","R_RXEHPs8tYQNbHJn",57,97,75,72,87,20
"Spider","High","29","R_tECZC6S2PedhmA9",20,3,13,76,0,60
"Spider","High","29","R_TnMHq0KaIVlKfqp",0,0,0,0,0,51
"Spider","High","29","R_TorWoeGEL3lNlbX",34,36,72,70,39,10
"Spider","High","29","R_un9FpuYuTNHwtj3",0,1,0,0,0,25
"Spider","High","29","R_WDrPZnYCUoeSmR3",10,20,0,80,10,20
"Spider","High","29","R_wRyJJImGxzrwl69",5,6,85,91,30,29
"Spider","High","29","R_wYklq5dyUKrTpfz",100,100,100,100,100,0
"Spider","High","29","R_XIlOj977r0FkBj3",4,10,10,70,10,35
"Spider","High","29","R_Y9zteRJA0ZIyZ5D",64,70,91,90,92,0
"Spider","High","29","R_ywJ22mo2kwiNbYl",13,15,46,59,34,44
"Spider","High","29","R_z0WWV95k7LQI9z3",78,76,87,87,75,86
"Spider","High","30","R_0lFJxz1l9GCqPLz",56,40,69,65,32,35
"Spider","High","30","R_10HrOnbw2qcNAFb",90,89,86,90,86,90
"Spider","High","30","R_10q0sXSDxr6uiLQ",5,20,50,55,20,40
"Spider","High","30","R_12roVNyjptyqPX7",50,50,50,70,50,0
"Spider","High","30","R_1BQO7gJBnvyOfnX",34,41,74,67,35,18
"Spider","High","30","R_1dKwDU013ctZcWB",67,57,69,51,67,23
"Spider","High","30","R_1EYiSA7OuD5fcOR",100,100,2,98,51,51
"Spider","High","30","R_1FbU3BZ3c8TSv8Q",31,31,73,80,68,15
"Spider","High","30","R_1IHhzezWkuPoGI1",0,0,0,0,0,30
"Spider","High","30","R_1JJ9v8kI1xLTIzk",0,1,96,72,9,20
"Spider","High","30","R_1k0jZkHgc2fuwrT",45,40,75,65,60,0
"Spider","High","30","R_1k1XfPdy5fGOgce",18,24,34,83,70,0
"Spider","High","30","R_1K83jaaIhmUroct",16,0,87,97,0,68
"Spider","High","30","R_1Lb4ufeIxRNJL6d",20,25,75,95,55,30
"Spider","High","30","R_1mRfeliyC362m9I",20,0,60,65,0,60
"Spider","High","30","R_1N8PfXN94lXsKqs",100,100,95,92,100,0
"Spider","High","30","R_1Ngm1dwb6b8gUCb",0,0,50,100,0,100
"Spider","High","30","R_1P5it599MB6JPGo",76,74,87,82,66,73
"Spider","High","30","R_1PcadSYfGf2PSUz",48,31,53,41,53,23
"Spider","High","30","R_1pXAJSjLxGuFnzr",9,0,10,71,0,19
"Spider","High","30","R_214D9q0Wz9CWOHY",0,0,32,100,0,31
"Spider","High","30","R_21oBrz58HPW2sJC",0,0,64,84,0,44
"Spider","High","30","R_22Pa4rdW2nUEzTP",5,5,40,86,10,25
"Spider","High","30","R_22Sqf4FjWJpyFvk",1,0,18,91,10,0
"Spider","High","30","R_24jBqyC3zOdJKHk",73,79,47,45,72,27
"Spider","High","30","R_27dPJ0iZtEvdYD4",5,5,20,45,15,35
"Spider","High","30","R_27QiJuaHb7aXJQ9",0,0,59,60,21,40
"Spider","High","30","R_28D2wkAUezhavew",9,25,72,62,27,35
"Spider","High","30","R_2BsbF9JRjRAUCrG",0,0,20,7,7,10
"Spider","High","30","R_2Bu4QGABXAR2XFn",58,46,44,49,47,17
"Spider","High","30","R_2bZUOiUOmzc5qJJ",71,72,100,90,98,0
"Spider","High","30","R_2cingKcm9OAuqlq",71,62,91,93,83,83
"Spider","High","30","R_2dmva03gx1Dfg5o",0,0,90,77,3,33
"Spider","High","30","R_2dQROrRA3MLkRKa",87,87,100,100,77,0
"Spider","High","30","R_2eUtv3tn0HBYOmQ",0,0,0,70,0,50
"Spider","High","30","R_2eVBKiWn6Yoa3R4",2,2,4,3,3,4
"Spider","High","30","R_2fJcBcUeDAkveeM",0,0,18,71,0,0
"Spider","High","30","R_2frkDhV2x6aNvWz",50,50,53,67,42,48
"Spider","High","30","R_2tsOekW5EXwGsGp",25,26,57,71,41,45
"Spider","High","30","R_2VQGraBOdDfD6kP",11,16,59,31,30,35
"Spider","High","30","R_2WMF35rtU0uBexM",63,73,97,38,67,83
"Spider","High","30","R_2YEvsxnrHnaedVc",98,98,96,96,96,3
"Spider","High","30","R_2ylbwil58S9Dg3g",5,6,80,73,60,0
"Spider","High","30","R_31dr2XpqS952AKV",0,0,100,100,2,18
"Spider","High","30","R_337PEDW01nxmrXn",93,61,82,87,83,89
"Spider","High","30","R_3eh7lS2Gn0YIGX8",71,77,81,91,77,14
"Spider","High","30","R_3EuNzDW57avhFal",27,12,62,60,51,0
"Spider","High","30","R_3EvhOmMQGHjxisJ",0,0,4,92,0,50
"Spider","High","30","R_3fld7tjf93fYznF",54,91,83,75,91,16
"Spider","High","30","R_3hauTph43RzeqC1",9,11,22,23,11,23
"Spider","High","30","R_3hllAS7v9Mr6KHa",15,80,9,5,26,14
"Spider","High","30","R_3hmCJ8nN5viaaPy",4,2,69,61,10,22
"Spider","High","30","R_3htesdLPiYClCA5",0,0,3,76,0,53
"Spider","High","30","R_3Huhrq1djTT4KdF",24,60,19,91,13,51
"Spider","High","30","R_3ixIFx3YVFn2phw",19,34,81,59,36,15
"Spider","High","30","R_3j3egpbCQ8AOaFH",10,20,60,30,15,40
"Spider","High","30","R_3JK8mhcVAhH1cYN",2,5,15,85,1,55
"Spider","High","30","R_3JzngGW2vsHAk6Y",11,0,0,83,0,80
"Spider","High","30","R_3KryTuJmKTxXjim",30,67,74,83,81,0
"Spider","High","30","R_3lxMuyrbG1ewg89",55,80,91,100,90,0
"Spider","High","30","R_3LZJrZemGbYtmAq",0,0,0,100,0,0
"Spider","High","30","R_3NU2EbrCDhYOSw4",58,69,94,87,80,0
"Spider","High","30","R_3NUHkQ7u6Z7U5So",30,30,50,97,30,5
"Spider","High","30","R_3oGZtyQH6L4kqUw",15,1,18,51,7,29
"Spider","High","30","R_3oKQvyXwd8LBwRD",40,70,75,70,55,30
"Spider","High","30","R_3q7kYa381PtmyA3",41,75,95,75,75,0
"Spider","High","30","R_3QPBTjd1B8cWwVs",100,92,80,3,100,13
"Spider","High","30","R_3qvt4ofeIEPVi6Z",0,0,79,96,0,53
"Spider","High","30","R_3s16evth0kO1gOG",50,65,80,71,70,10
"Spider","High","30","R_5irlwFbumPPxDqN",85,85,100,100,100,0
"Spider","High","30","R_5vEde5bpfRcBUSR",40,50,60,58,55,30
"Spider","High","30","R_88QBxtZzthDPw5P",75,76,84,73,62,34
"Spider","High","30","R_8lhMbAAmhPTH3KV",34,26,34,100,23,0
"Spider","High","30","R_9z6o3XhybVZnDJD",85,94,71,79,91,95
"Spider","High","30","R_A1ynaFImvOIYIyl",5,5,74,67,2,22
"Spider","High","30","R_agu43adP9dmW1Ut",0,0,0,51,0,51
"Spider","High","30","R_aViQ4qyGf4ZfmLf",0,0,100,100,20,20
"Spider","High","30","R_cT3eteh2G55FPjj",8,6,69,74,15,62
"Spider","High","30","R_cYkozB2WqZbxvi1",15,20,40,80,25,10
"Spider","High","30","R_DAf4S53mLTGDwQ1",5,6,58,60,21,35
"Spider","High","30","R_DSLgkEtvD3Fa10Z",100,100,100,100,90,0
"Spider","High","30","R_eIJhGp1TZkpiVdn",0,0,80,90,0,30
"Spider","High","30","R_eLL4wseyOFuox5D",76,56,32,42,89,67
"Spider","High","30","R_pawByuUlC7Ye2AN",6,0,25,14,1,30
"Spider","High","30","R_pMBnK60HOxcmyZz",30,25,80,40,30,40
"Spider","High","30","R_po8MWys5eYyufip",72,80,100,68,86,48
"Spider","High","30","R_Qgjm9n7YBgShxYZ",65,59,89,85,76,12
"Spider","High","30","R_Rtu9vj81TcVzBDz",16,17,86,68,29,22
"Spider","High","30","R_RXEHPs8tYQNbHJn",47,54,37,67,34,13
"Spider","High","30","R_tECZC6S2PedhmA9",5,0,12,62,0,50
"Spider","High","30","R_TnMHq0KaIVlKfqp",0,0,0,20,0,57
"Spider","High","30","R_TorWoeGEL3lNlbX",25,35,75,65,55,10
"Spider","High","30","R_un9FpuYuTNHwtj3",5,8,37,36,10,53
"Spider","High","30","R_WDrPZnYCUoeSmR3",20,20,30,80,20,20
"Spider","High","30","R_wRyJJImGxzrwl69",9,9,31,99,7,26
"Spider","High","30","R_wYklq5dyUKrTpfz",100,100,100,100,100,0
"Spider","High","30","R_XIlOj977r0FkBj3",15,10,20,60,15,30
"Spider","High","30","R_Y9zteRJA0ZIyZ5D",62,69,100,100,100,0
"Spider","High","30","R_ywJ22mo2kwiNbYl",14,14,78,70,61,3
"Spider","High","30","R_z0WWV95k7LQI9z3",70,76,93,95,90,94
"Spider","Low","31","R_0lFJxz1l9GCqPLz",60,48,38,55,24,33
"Spider","Low","31","R_10HrOnbw2qcNAFb",93,68,90,87,94,92
"Spider","Low","31","R_10q0sXSDxr6uiLQ",15,30,0,40,0,70
"Spider","Low","31","R_12roVNyjptyqPX7",50,50,20,20,20,40
"Spider","Low","31","R_1BQO7gJBnvyOfnX",38,35,31,37,16,51
"Spider","Low","31","R_1dKwDU013ctZcWB",67,53,53,51,48,51
"Spider","Low","31","R_1EYiSA7OuD5fcOR",100,100,99,99,51,51
"Spider","Low","31","R_1FbU3BZ3c8TSv8Q",45,55,24,41,32,47
"Spider","Low","31","R_1IHhzezWkuPoGI1",0,0,0,0,0,50
"Spider","Low","31","R_1JJ9v8kI1xLTIzk",0,4,96,98,0,86
"Spider","Low","31","R_1k0jZkHgc2fuwrT",30,30,45,31,10,45
"Spider","Low","31","R_1k1XfPdy5fGOgce",28,24,23,0,23,42
"Spider","Low","31","R_1K83jaaIhmUroct",0,0,65,42,0,50
"Spider","Low","31","R_1Lb4ufeIxRNJL6d",10,30,10,80,5,50
"Spider","Low","31","R_1mRfeliyC362m9I",5,0,30,30,0,60
"Spider","Low","31","R_1N8PfXN94lXsKqs",81,100,70,49,71,19
"Spider","Low","31","R_1Ngm1dwb6b8gUCb",0,0,50,100,0,100
"Spider","Low","31","R_1P5it599MB6JPGo",69,67,82,71,66,78
"Spider","Low","31","R_1PcadSYfGf2PSUz",32,32,30,31,28,19
"Spider","Low","31","R_1pXAJSjLxGuFnzr",8,0,30,61,0,41
"Spider","Low","31","R_214D9q0Wz9CWOHY",0,0,19,63,0,97
"Spider","Low","31","R_21oBrz58HPW2sJC",24,0,21,20,0,64
"Spider","Low","31","R_22Pa4rdW2nUEzTP",0,5,10,73,0,51
"Spider","Low","31","R_22Sqf4FjWJpyFvk",0,0,0,70,0,30
"Spider","Low","31","R_24jBqyC3zOdJKHk",69,86,46,42,62,43
"Spider","Low","31","R_27dPJ0iZtEvdYD4",5,5,5,60,0,45
"Spider","Low","31","R_27QiJuaHb7aXJQ9",0,0,0,10,1,55
"Spider","Low","31","R_28D2wkAUezhavew",5,17,15,70,11,41
"Spider","Low","31","R_2BsbF9JRjRAUCrG",0,0,0,0,0,29
"Spider","Low","31","R_2Bu4QGABXAR2XFn",36,25,22,43,16,55
"Spider","Low","31","R_2bZUOiUOmzc5qJJ",67,84,46,41,19,10
"Spider","Low","31","R_2cingKcm9OAuqlq",69,62,71,70,62,79
"Spider","Low","31","R_2dmva03gx1Dfg5o",0,0,15,96,0,97
"Spider","Low","31","R_2dQROrRA3MLkRKa",90,90,100,100,65,24
"Spider","Low","31","R_2eUtv3tn0HBYOmQ",0,0,0,60,0,50
"Spider","Low","31","R_2eVBKiWn6Yoa3R4",99,0,6,1,8,0
"Spider","Low","31","R_2fJcBcUeDAkveeM",10,0,4,28,0,34
"Spider","Low","31","R_2frkDhV2x6aNvWz",50,49,46,45,53,54
"Spider","Low","31","R_2tsOekW5EXwGsGp",33,48,52,66,37,50
"Spider","Low","31","R_2VQGraBOdDfD6kP",14,23,40,29,11,63
"Spider","Low","31","R_2WMF35rtU0uBexM",59,75,59,35,85,97
"Spider","Low","31","R_2YEvsxnrHnaedVc",98,100,73,92,28,36
"Spider","Low","31","R_2ylbwil58S9Dg3g",3,2,15,25,21,6
"Spider","Low","31","R_31dr2XpqS952AKV",8,0,15,50,0,50
"Spider","Low","31","R_337PEDW01nxmrXn",91,89,85,91,83,85
"Spider","Low","31","R_3eh7lS2Gn0YIGX8",82,81,71,35,63,29
"Spider","Low","31","R_3EuNzDW57avhFal",25,20,35,47,7,9
"Spider","Low","31","R_3EvhOmMQGHjxisJ",2,3,1,92,1,33
"Spider","Low","31","R_3fld7tjf93fYznF",30,100,89,88,88,75
"Spider","Low","31","R_3hauTph43RzeqC1",13,12,10,17,8,38
"Spider","Low","31","R_3hllAS7v9Mr6KHa",21,70,37,19,7,10
"Spider","Low","31","R_3hmCJ8nN5viaaPy",3,3,30,62,9,23
"Spider","Low","31","R_3htesdLPiYClCA5",0,0,0,93,0,51
"Spider","Low","31","R_3Huhrq1djTT4KdF",15,16,35,75,10,20
"Spider","Low","31","R_3ixIFx3YVFn2phw",31,29,50,57,14,44
"Spider","Low","31","R_3j3egpbCQ8AOaFH",20,10,10,15,0,60
"Spider","Low","31","R_3JK8mhcVAhH1cYN",10,0,9,5,0,51
"Spider","Low","31","R_3JzngGW2vsHAk6Y",0,0,0,100,0,100
"Spider","Low","31","R_3KryTuJmKTxXjim",28,63,89,84,62,3
"Spider","Low","31","R_3lxMuyrbG1ewg89",29,66,60,100,60,0
"Spider","Low","31","R_3LZJrZemGbYtmAq",0,0,0,100,0,0
"Spider","Low","31","R_3NU2EbrCDhYOSw4",82,62,68,71,62,37
"Spider","Low","31","R_3NUHkQ7u6Z7U5So",30,25,25,75,15,25
"Spider","Low","31","R_3oGZtyQH6L4kqUw",2,7,21,21,0,51
"Spider","Low","31","R_3oKQvyXwd8LBwRD",70,80,65,65,60,20
"Spider","Low","31","R_3q7kYa381PtmyA3",30,20,55,30,10,25
"Spider","Low","31","R_3QPBTjd1B8cWwVs",91,97,90,3,94,7
"Spider","Low","31","R_3qvt4ofeIEPVi6Z",0,2,52,58,4,75
"Spider","Low","31","R_3s16evth0kO1gOG",45,70,40,70,40,45
"Spider","Low","31","R_5irlwFbumPPxDqN",30,55,95,80,60,0
"Spider","Low","31","R_5vEde5bpfRcBUSR",30,60,54,55,10,46
"Spider","Low","31","R_88QBxtZzthDPw5P",64,90,42,32,41,69
"Spider","Low","31","R_8lhMbAAmhPTH3KV",23,20,35,32,70,25
"Spider","Low","31","R_9z6o3XhybVZnDJD",94,99,93,12,86,28
"Spider","Low","31","R_A1ynaFImvOIYIyl",5,3,14,32,0,51
"Spider","Low","31","R_agu43adP9dmW1Ut",20,15,0,51,0,59
"Spider","Low","31","R_aViQ4qyGf4ZfmLf",0,0,0,0,0,50
"Spider","Low","31","R_cT3eteh2G55FPjj",6,11,70,79,9,70
"Spider","Low","31","R_cYkozB2WqZbxvi1",60,30,60,60,60,30
"Spider","Low","31","R_DAf4S53mLTGDwQ1",4,16,30,36,20,41
"Spider","Low","31","R_DSLgkEtvD3Fa10Z",80,80,70,60,60,40
"Spider","Low","31","R_eIJhGp1TZkpiVdn",0,0,50,90,0,70
"Spider","Low","31","R_eLL4wseyOFuox5D",69,69,21,29,70,66
"Spider","Low","31","R_pawByuUlC7Ye2AN",5,0,9,14,0,55
"Spider","Low","31","R_pMBnK60HOxcmyZz",40,40,15,81,15,55
"Spider","Low","31","R_po8MWys5eYyufip",65,100,0,100,0,100
"Spider","Low","31","R_Qgjm9n7YBgShxYZ",77,67,18,35,9,40
"Spider","Low","31","R_Rtu9vj81TcVzBDz",32,28,28,45,20,51
