"video_cats","video_intense","video_num","Subject","Anxiety","ExpectedFear","how_aroused","how_distant_present","how_fearful","how_pleasant"
"Spider","High","28","R_3iEZ1c2Roy50HDG",90,71,80,75,100,93
"Spider","High","28","R_3KI2DOdQWdtUjvX",0,11,62,33,39,28
"Spider","High","28","R_3kodaPZXmwn1qHX",0,2,51,100,26,30
"Spider","High","28","R_3M9aStraoLkFoub",32,30,66,7,21,8
"Spider","High","28","R_3QFpzsfuvOZgEgc",7,6,20,72,8,60
"Spider","High","28","R_3qPy5lgfbRCMllE",90,91,89,87,83,77
"Spider","High","28","R_3Rjzrp9XlGtXuyf",84,79,75,97,73,83
"Spider","High","28","R_5usWo0Z0hYCNUop",0,0,70,100,0,18
"Spider","High","28","R_6JuEyEhcYhcn6CJ",15,0,71,85,18,22
"Spider","High","28","R_6YHPRLZbi0v4uFH",35,15,80,98,20,4
"Spider","High","28","R_7WocpUvgaPDHFv3",65,70,96,99,95,3
"Spider","High","28","R_8BOLxMr4TTHGfN7",56,63,56,43,57,38
"Spider","High","28","R_8ozpB3TIzLEXmHn",0,3,71,61,30,11
"Spider","High","28","R_9YtH8lMKh1rch2N",11,15,20,41,13,0
"Spider","High","28","R_AEQxmOtQGvgUrW9",0,3,100,96,79,0
"Spider","High","28","R_b8A9RtViu49ZnP3",0,0,90,81,0,0
"Spider","High","28","R_bJK9isWmb2dn6ff",100,100,75,91,100,2
"Spider","High","28","R_CgMvyD5uFPvj4pb",31,84,34,92,37,13
"Spider","High","28","R_cNHhzTpstbD1Udj",12,0,100,78,66,0
"Spider","High","28","R_DHtsKLOLGFeOOGZ",88,93,88,90,85,77
"Spider","High","28","R_e9VF8WhgFofgYIp",34,31,81,79,68,0
"Spider","High","28","R_NXbrPS3Do0T1Trj",60,60,70,25,70,30
"Spider","High","28","R_rqDsdBHMfxuikxz",82,89,100,100,100,0
"Spider","High","28","R_s7gcFmTYtepPNSh",0,0,0,0,0,18
"Spider","High","28","R_sI177MRgUJ52g25",92,91,91,87,88,83
"Spider","High","28","R_svwsgFOFeQboFON",20,14,89,87,67,10
"Spider","High","28","R_T7NZSFr9ZfOtmJb",99,100,100,99,99,0
"Spider","High","28","R_ULXwWPGTqiwddfP",90,97,100,100,100,0
"Spider","High","28","R_UMuLNjEdxN5ICC5",77,75,100,100,95,0
"Spider","High","28","R_UsxSSin119cHcFX",25,29,90,100,61,0
"Spider","High","28","R_UtoAGqYJVRo3syJ",8,6,41,67,15,45
"Spider","High","28","R_wMYUZICEHbTyW77",90,83,85,88,92,91
"Spider","High","28","R_wXfIAEliwNsDJ5f",30,18,100,100,31,40
"Spider","High","28","R_XhrtBks2UvlyHdL",50,0,0,8,0,25
"Spider","High","28","R_XMsSebbtCpFHPLr",77,75,96,92,82,7
"Spider","High","28","R_Xudqt6XHJ1T7i5b",77,93,100,98,100,1
"Spider","High","29","R_10MYFMFzGFKy2HW",21,7,51,93,10,62
"Spider","High","29","R_10qJKyNZ3o2Dkq3",0,5,100,100,5,30
"Spider","High","29","R_12lqI0WF5dxXpia",44,55,100,75,70,23
"Spider","High","29","R_1BQKHtN9VN9z5tG",52,9,69,74,18,85
"Spider","High","29","R_1CHHRNA4rxJNfim",2,0,5,48,0,44
"Spider","High","29","R_1DuIwC2AbhKpfvM",47,55,63,68,46,18
"Spider","High","29","R_1f79gazvFUdCLWI",0,0,0,0,0,50
"Spider","High","29","R_1fd5BtFtMNBMzQF",0,0,71,68,0,78
"Spider","High","29","R_1feM36N4ez9RwgK",92,92,94,92,87,83
"Spider","High","29","R_1FfRryTC8KAv9Gp",100,100,100,100,100,0
"Spider","High","29","R_1gHHXhqbcvENyR3",11,12,11,37,9,35
"Spider","High","29","R_1gIRNfqsNEFlFWp",18,11,33,86,36,35
"Spider","High","29","R_1hW0wX7WUR6PSCn",30,18,9,9,8,51
"Spider","High","29","R_1I5eBOYD9VDpTsK",22,82,100,72,92,0
"Spider","High","29","R_1IQScNjM3elksde",0,2,50,0,0,45
"Spider","High","29","R_1jTVJTNs9FEBAep",24,35,72,74,56,10
"Spider","High","29","R_1Lhhw0Ksgdf7ojF",5,0,24,85,7,61
"Spider","High","29","R_1LnbufHBcXFWAVd",0,0,15,20,0,45
"Spider","High","29","R_1LXKjFBLLHyvA5i",33,34,31,40,33,39
"Spider","High","29","R_1mCvKEpVGMmHeyq",35,40,50,30,30,40
"Spider","High","29","R_1oiKn1VO3ws5Abk",94,82,71,72,81,81
"Spider","High","29","R_1OIWrOWKdVRbBb6",35,5,5,10,5,30
"Spider","High","29","R_1OJi1DP1O3bZbbC",83,79,64,61,80,75
"Spider","High","29","R_1OVvVsQ51Emxl3d",7,11,62,95,24,94
"Spider","High","29","R_1Ow90JtqPzzyiIl",22,30,14,26,21,10
"Spider","High","29","R_1ozh4JFGTd60SZS",13,8,26,13,5,51
"Spider","High","29","R_20VsOtsUPpScrKr",44,24,23,11,33,40
"Spider","High","29","R_22W97c2nnddHJzC",5,5,75,72,7,30
"Spider","High","29","R_245V7QCuVAGJXwz",15,20,80,80,15,45
"Spider","High","29","R_29gcRbSQPBattNG",6,12,3,85,3,51
"Spider","High","29","R_29slbYPknzFrS01",30,26,56,64,39,41
"Spider","High","29","R_2A0z1Nkh9wDNI10",20,37,100,100,100,0
"Spider","High","29","R_2b1sY4x7RzZJwoH",8,10,30,38,14,24
"Spider","High","29","R_2BktW5g7H57qJgc",79,75,69,80,84,32
"Spider","High","29","R_2cCr5zMp2MlGCEs",0,3,1,100,0,51
"Spider","High","29","R_2DNTVRinX9VQ1ed",45,74,66,64,91,46
"Spider","High","29","R_2Ea5cz4e784NV6V",38,39,64,77,59,23
"Spider","High","29","R_2EnpcrvuilRzOBP",10,45,75,70,55,5
"Spider","High","29","R_2eXOJ0kRTLXFc4y",84,80,69,78,83,18
"Spider","High","29","R_2EzVa2az83mkL6P",4,6,65,65,6,20
"Spider","High","29","R_2fycdMssIBVDXei",4,4,70,74,2,51
"Spider","High","29","R_2pWwICr7QDCfmKe",86,70,60,80,64,30
"Spider","High","29","R_2qmm3azmZLkZnpF",35,63,66,74,60,39
"Spider","High","29","R_2QQXghApH9CCSwh",11,0,70,80,0,74
"Spider","High","29","R_2rHhQTDPuh9VlMz",0,0,11,91,9,51
"Spider","High","29","R_2t0rEjhFI5EyPGp",92,92,89,88,94,91
"Spider","High","29","R_2t2rmOBVtwQYYGB",63,61,75,87,83,10
"Spider","High","29","R_2tDzvTTE312BELk",0,0,0,100,0,50
"Spider","High","29","R_2tG7Tof5Zo6oGXH",60,50,95,97,97,7
"Spider","High","29","R_2thXRlKhCy51rvA",39,40,85,83,72,0
"Spider","High","29","R_2WGqJyUp3VFHdeh",51,100,68,51,63,39
"Spider","High","29","R_2woj0fjDNSFOZf8",3,53,72,74,0,84
"Spider","High","29","R_2xAaNvwk3el9dN8",86,57,81,90,59,14
"Spider","High","29","R_2YhOs8GYDOiHKrR",60,41,80,95,60,19
"Spider","High","29","R_30cSnmNoqcRvfHs",18,100,79,80,60,12
"Spider","High","29","R_30pL8gfRSpxD9CH",6,10,0,0,0,51
"Spider","High","29","R_31hpkZDetvvM7YG",17,21,69,65,54,3
"Spider","High","29","R_31QumcKAN10CCcl",100,100,100,0,100,0
"Spider","High","29","R_3Eig1urtWd9ZohE",2,17,95,96,5,35
"Spider","High","29","R_3F2H4MbbYg3UwTC",24,13,100,100,58,0
"Spider","High","29","R_3gMVwye81BOcS6b",88,92,80,81,66,82
"Spider","High","29","R_3Gw6zVukPK9MTWq",0,0,0,5,0,50
"Spider","High","29","R_3HGIUR7QvJuTjKM",30,40,22,85,32,12
"Spider","High","29","R_3I9nX5sPCIEoibp",0,6,63,65,4,43
"Spider","High","29","R_3iEZ1c2Roy50HDG",100,100,77,76,84,96
"Spider","High","29","R_3KI2DOdQWdtUjvX",0,7,57,57,40,55
"Spider","High","29","R_3kodaPZXmwn1qHX",0,3,25,100,0,71
"Spider","High","29","R_3M9aStraoLkFoub",11,11,24,37,17,24
"Spider","High","29","R_3QFpzsfuvOZgEgc",8,8,6,56,5,51
"Spider","High","29","R_3qPy5lgfbRCMllE",91,86,87,84,94,92
"Spider","High","29","R_3Rjzrp9XlGtXuyf",93,87,82,81,79,91
"Spider","High","29","R_5usWo0Z0hYCNUop",10,0,67,66,3,50
"Spider","High","29","R_6JuEyEhcYhcn6CJ",10,1,40,80,2,40
"Spider","High","29","R_6YHPRLZbi0v4uFH",3,0,15,96,1,42
"Spider","High","29","R_7WocpUvgaPDHFv3",62,67,89,94,80,5
"Spider","High","29","R_8BOLxMr4TTHGfN7",57,65,58,56,62,37
"Spider","High","29","R_8ozpB3TIzLEXmHn",0,0,24,26,0,52
"Spider","High","29","R_9YtH8lMKh1rch2N",15,8,25,30,29,0
"Spider","High","29","R_AEQxmOtQGvgUrW9",5,4,58,26,9,65
"Spider","High","29","R_b8A9RtViu49ZnP3",2,5,60,20,0,40
"Spider","High","29","R_bJK9isWmb2dn6ff",67,75,64,75,47,38
"Spider","High","29","R_CgMvyD5uFPvj4pb",71,71,100,100,100,0
"Spider","High","29","R_cNHhzTpstbD1Udj",0,0,0,50,0,50
"Spider","High","29","R_DHtsKLOLGFeOOGZ",88,80,96,93,78,70
"Spider","High","29","R_e9VF8WhgFofgYIp",33,32,55,75,37,7
"Spider","High","29","R_NXbrPS3Do0T1Trj",30,25,65,35,55,35
"Spider","High","29","R_rqDsdBHMfxuikxz",74,71,98,90,81,0
"Spider","High","29","R_s7gcFmTYtepPNSh",0,0,0,0,0,51
"Spider","High","29","R_sI177MRgUJ52g25",93,87,86,94,85,83
"Spider","High","29","R_svwsgFOFeQboFON",21,20,66,87,17,36
"Spider","High","29","R_T7NZSFr9ZfOtmJb",87,91,95,81,98,6
"Spider","High","29","R_ULXwWPGTqiwddfP",60,76,51,51,51,51
"Spider","High","29","R_UMuLNjEdxN5ICC5",85,86,98,97,97,4
"Spider","High","29","R_UsxSSin119cHcFX",19,30,77,99,41,7
"Spider","High","29","R_UtoAGqYJVRo3syJ",5,6,21,58,10,43
"Spider","High","29","R_wMYUZICEHbTyW77",100,94,98,92,93,89
"Spider","High","29","R_wXfIAEliwNsDJ5f",50,60,99,100,36,100
"Spider","High","29","R_XhrtBks2UvlyHdL",9,0,0,0,0,31
"Spider","High","29","R_XMsSebbtCpFHPLr",82,82,60,44,38,51
"Spider","High","29","R_Xudqt6XHJ1T7i5b",77,96,86,91,81,6
"Spider","High","30","R_10MYFMFzGFKy2HW",11,10,58,97,5,47
"Spider","High","30","R_10qJKyNZ3o2Dkq3",5,30,100,100,5,0
"Spider","High","30","R_12lqI0WF5dxXpia",35,45,100,100,51,30
"Spider","High","30","R_1BQKHtN9VN9z5tG",5,1,84,93,9,77
"Spider","High","30","R_1CHHRNA4rxJNfim",0,0,42,57,0,41
"Spider","High","30","R_1DuIwC2AbhKpfvM",32,42,60,47,40,39
"Spider","High","30","R_1f79gazvFUdCLWI",0,0,10,60,0,40
"Spider","High","30","R_1fd5BtFtMNBMzQF",3,0,40,80,0,58
"Spider","High","30","R_1feM36N4ez9RwgK",93,86,93,89,87,82
"Spider","High","30","R_1FfRryTC8KAv9Gp",100,100,89,92,80,1
"Spider","High","30","R_1gHHXhqbcvENyR3",10,7,20,44,12,49
"Spider","High","30","R_1gIRNfqsNEFlFWp",35,11,72,71,32,81
"Spider","High","30","R_1hW0wX7WUR6PSCn",5,31,30,61,19,19
"Spider","High","30","R_1I5eBOYD9VDpTsK",43,96,94,51,88,0
"Spider","High","30","R_1IQScNjM3elksde",0,2,15,50,3,5
"Spider","High","30","R_1jTVJTNs9FEBAep",25,45,64,63,44,0
"Spider","High","30","R_1Lhhw0Ksgdf7ojF",7,5,22,85,8,63
"Spider","High","30","R_1LnbufHBcXFWAVd",0,0,65,45,0,45
"Spider","High","30","R_1LXKjFBLLHyvA5i",34,31,27,37,35,41
"Spider","High","30","R_1mCvKEpVGMmHeyq",30,30,70,60,60,10
"Spider","High","30","R_1oiKn1VO3ws5Abk",71,71,92,91,95,97
"Spider","High","30","R_1OIWrOWKdVRbBb6",35,10,10,10,0,40
"Spider","High","30","R_1OJi1DP1O3bZbbC",85,100,100,80,9,100
"Spider","High","30","R_1OVvVsQ51Emxl3d",3,5,82,95,19,8
"Spider","High","30","R_1Ow90JtqPzzyiIl",24,28,20,24,13,7
"Spider","High","30","R_1ozh4JFGTd60SZS",72,80,100,30,70,0
"Spider","High","30","R_20VsOtsUPpScrKr",59,65,62,70,78,7
"Spider","High","30","R_22W97c2nnddHJzC",12,15,61,60,5,50
"Spider","High","30","R_245V7QCuVAGJXwz",15,20,75,75,11,45
"Spider","High","30","R_29gcRbSQPBattNG",5,6,13,81,9,48
"Spider","High","30","R_29slbYPknzFrS01",26,37,56,60,55,39
"Spider","High","30","R_2A0z1Nkh9wDNI10",38,41,100,100,72,0
"Spider","High","30","R_2b1sY4x7RzZJwoH",6,6,21,17,9,15
"Spider","High","30","R_2BktW5g7H57qJgc",60,66,34,65,79,77
"Spider","High","30","R_2cCr5zMp2MlGCEs",5,2,10,90,2,48
"Spider","High","30","R_2DNTVRinX9VQ1ed",85,92,76,68,85,23
"Spider","High","30","R_2Ea5cz4e784NV6V",58,63,74,85,73,24
"Spider","High","30","R_2EnpcrvuilRzOBP",13,25,55,35,25,30
"Spider","High","30","R_2eXOJ0kRTLXFc4y",71,68,95,84,91,0
"Spider","High","30","R_2EzVa2az83mkL6P",5,5,25,34,4,19
"Spider","High","30","R_2fycdMssIBVDXei",1,2,21,66,1,40
"Spider","High","30","R_2pWwICr7QDCfmKe",50,75,60,92,60,9
"Spider","High","30","R_2qmm3azmZLkZnpF",65,82,85,81,64,25
"Spider","High","30","R_2QQXghApH9CCSwh",18,9,72,72,10,0
"Spider","High","30","R_2rHhQTDPuh9VlMz",0,0,51,92,0,0
"Spider","High","30","R_2t0rEjhFI5EyPGp",93,93,86,88,93,91
"Spider","High","30","R_2t2rmOBVtwQYYGB",66,70,75,76,80,18
"Spider","High","30","R_2tDzvTTE312BELk",0,0,20,100,9,30
"Spider","High","30","R_2tG7Tof5Zo6oGXH",58,54,95,94,93,0
"Spider","High","30","R_2thXRlKhCy51rvA",93,82,85,100,100,0
"Spider","High","30","R_2WGqJyUp3VFHdeh",10,70,74,55,61,20
"Spider","High","30","R_2woj0fjDNSFOZf8",0,0,88,88,0,89
"Spider","High","30","R_2xAaNvwk3el9dN8",56,57,88,94,57,29
"Spider","High","30","R_2YhOs8GYDOiHKrR",40,40,80,70,60,30
"Spider","High","30","R_30cSnmNoqcRvfHs",9,29,100,100,40,0
"Spider","High","30","R_30pL8gfRSpxD9CH",0,0,30,31,0,60
"Spider","High","30","R_31hpkZDetvvM7YG",8,21,77,93,56,3
"Spider","High","30","R_31QumcKAN10CCcl",100,100,100,0,100,0
"Spider","High","30","R_3Eig1urtWd9ZohE",0,2,1,95,5,25
"Spider","High","30","R_3F2H4MbbYg3UwTC",7,6,71,71,17,27
"Spider","High","30","R_3gMVwye81BOcS6b",90,84,74,75,73,75
"Spider","High","30","R_3Gw6zVukPK9MTWq",0,0,50,75,0,50
"Spider","High","30","R_3HGIUR7QvJuTjKM",27,35,76,90,60,18
"Spider","High","30","R_3I9nX5sPCIEoibp",0,3,63,70,6,23
"Spider","High","30","R_3iEZ1c2Roy50HDG",79,82,82,88,69,98
"Spider","High","30","R_3KI2DOdQWdtUjvX",0,25,15,68,3,40
"Spider","High","30","R_3kodaPZXmwn1qHX",0,0,0,100,0,85
"Spider","High","30","R_3M9aStraoLkFoub",27,32,61,7,39,5
"Spider","High","30","R_3QFpzsfuvOZgEgc",6,7,11,59,7,46
"Spider","High","30","R_3qPy5lgfbRCMllE",90,87,84,81,91,89
"Spider","High","30","R_3Rjzrp9XlGtXuyf",87,82,70,77,82,87
"Spider","High","30","R_5usWo0Z0hYCNUop",0,0,68,73,0,37
"Spider","High","30","R_6JuEyEhcYhcn6CJ",20,4,32,10,10,45
"Spider","High","30","R_6YHPRLZbi0v4uFH",1,1,71,99,2,10
"Spider","High","30","R_7WocpUvgaPDHFv3",10,65,35,85,20,15
"Spider","High","30","R_8BOLxMr4TTHGfN7",56,59,57,56,55,34
"Spider","High","30","R_8ozpB3TIzLEXmHn",0,0,25,37,0,53
"Spider","High","30","R_9YtH8lMKh1rch2N",22,16,28,40,24,0
"Spider","High","30","R_AEQxmOtQGvgUrW9",1,0,30,52,3,60
"Spider","High","30","R_b8A9RtViu49ZnP3",1,0,60,15,5,35
"Spider","High","30","R_bJK9isWmb2dn6ff",31,33,32,39,68,58
"Spider","High","30","R_CgMvyD5uFPvj4pb",53,60,100,100,100,0
"Spider","High","30","R_cNHhzTpstbD1Udj",0,0,60,92,0,24
"Spider","High","30","R_DHtsKLOLGFeOOGZ",89,80,69,74,77,92
"Spider","High","30","R_e9VF8WhgFofgYIp",29,26,80,60,46,0
"Spider","High","30","R_NXbrPS3Do0T1Trj",55,55,65,40,65,45
"Spider","High","30","R_rqDsdBHMfxuikxz",40,55,71,52,60,1
"Spider","High","30","R_s7gcFmTYtepPNSh",0,0,0,0,0,0
"Spider","High","30","R_sI177MRgUJ52g25",84,89,93,85,89,86
"Spider","High","30","R_svwsgFOFeQboFON",19,21,82,21,22,35
"Spider","High","30","R_T7NZSFr9ZfOtmJb",73,100,100,100,100,0
"Spider","High","30","R_ULXwWPGTqiwddfP",91,100,96,94,91,24
"Spider","High","30","R_UMuLNjEdxN5ICC5",82,92,90,91,90,10
"Spider","High","30","R_UsxSSin119cHcFX",12,41,76,100,60,8
"Spider","High","30","R_UtoAGqYJVRo3syJ",0,4,51,68,4,37
"Spider","High","30","R_wMYUZICEHbTyW77",100,91,90,94,95,86
"Spider","High","30","R_wXfIAEliwNsDJ5f",37,27,100,100,100,27
"Spider","High","30","R_XhrtBks2UvlyHdL",76,0,0,0,0,12
"Spider","High","30","R_XMsSebbtCpFHPLr",67,67,71,61,43,14
"Spider","High","30","R_Xudqt6XHJ1T7i5b",93,90,27,65,86,78
"Spider","Low","31","R_10MYFMFzGFKy2HW",14,12,21,99,10,71
"Spider","Low","31","R_10qJKyNZ3o2Dkq3",10,50,100,100,0,50
"Spider","Low","31","R_12lqI0WF5dxXpia",31,35,100,100,50,40
"Spider","Low","31","R_1BQKHtN9VN9z5tG",0,0,0,82,0,81
"Spider","Low","31","R_1CHHRNA4rxJNfim",0,0,4,22,2,51
"Spider","Low","31","R_1DuIwC2AbhKpfvM",47,42,48,53,43,50
"Spider","Low","31","R_1f79gazvFUdCLWI",0,0,0,30,0,50
"Spider","Low","31","R_1fd5BtFtMNBMzQF",0,0,9,65,0,75
"Spider","Low","31","R_1feM36N4ez9RwgK",91,90,84,85,89,91
"Spider","Low","31","R_1FfRryTC8KAv9Gp",100,100,12,7,12,7
"Spider","Low","31","R_1gHHXhqbcvENyR3",2,3,0,2,0,46
"Spider","Low","31","R_1gIRNfqsNEFlFWp",11,9,24,78,24,64
"Spider","Low","31","R_1hW0wX7WUR6PSCn",56,19,10,19,8,51
"Spider","Low","31","R_1I5eBOYD9VDpTsK",92,94,2,23,7,51
"Spider","Low","31","R_1IQScNjM3elksde",0,3,0,10,0,50
"Spider","Low","31","R_1jTVJTNs9FEBAep",29,41,29,27,18,44
"Spider","Low","31","R_1Lhhw0Ksgdf7ojF",10,10,8,92,0,77
"Spider","Low","31","R_1LnbufHBcXFWAVd",0,0,9,10,0,50
"Spider","Low","31","R_1LXKjFBLLHyvA5i",25,40,23,58,29,43
"Spider","Low","31","R_1mCvKEpVGMmHeyq",30,30,60,60,50,40
"Spider","Low","31","R_1oiKn1VO3ws5Abk",71,91,30,53,40,41
"Spider","Low","31","R_1OIWrOWKdVRbBb6",30,0,0,0,0,50
"Spider","Low","31","R_1OJi1DP1O3bZbbC",91,67,100,81,87,88
"Spider","Low","31","R_1OVvVsQ51Emxl3d",12,34,5,94,0,56
"Spider","Low","31","R_1Ow90JtqPzzyiIl",16,26,13,15,13,19
"Spider","Low","31","R_1ozh4JFGTd60SZS",8,11,0,66,0,45
"Spider","Low","31","R_20VsOtsUPpScrKr",72,73,63,39,72,17
"Spider","Low","31","R_22W97c2nnddHJzC",5,6,50,60,3,65
"Spider","Low","31","R_245V7QCuVAGJXwz",15,19,70,75,9,46
"Spider","Low","31","R_29gcRbSQPBattNG",4,12,7,84,8,51
"Spider","Low","31","R_29slbYPknzFrS01",29,33,33,37,21,55
"Spider","Low","31","R_2A0z1Nkh9wDNI10",20,15,43,29,0,53
"Spider","Low","31","R_2b1sY4x7RzZJwoH",38,7,14,17,5,26
"Spider","Low","31","R_2BktW5g7H57qJgc",76,67,82,74,34,46
"Spider","Low","31","R_2cCr5zMp2MlGCEs",6,7,2,97,1,51
"Spider","Low","31","R_2DNTVRinX9VQ1ed",81,95,45,36,36,42
"Spider","Low","31","R_2Ea5cz4e784NV6V",59,62,51,68,51,40
"Spider","Low","31","R_2EnpcrvuilRzOBP",10,50,30,30,5,50
"Spider","Low","31","R_2eXOJ0kRTLXFc4y",30,59,0,65,7,40
"Spider","Low","31","R_2EzVa2az83mkL6P",4,5,25,46,5,29
"Spider","Low","31","R_2fycdMssIBVDXei",2,2,37,70,0,74
"Spider","Low","31","R_2pWwICr7QDCfmKe",65,80,20,50,30,50
"Spider","Low","31","R_2qmm3azmZLkZnpF",70,77,73,29,13,42
"Spider","Low","31","R_2QQXghApH9CCSwh",12,6,44,77,15,41
"Spider","Low","31","R_2rHhQTDPuh9VlMz",0,0,0,80,0,51
"Spider","Low","31","R_2t0rEjhFI5EyPGp",94,87,86,86,93,91
"Spider","Low","31","R_2t2rmOBVtwQYYGB",68,75,56,52,62,38
"Spider","Low","31","R_2tDzvTTE312BELk",0,20,0,65,0,50
"Spider","Low","31","R_2tG7Tof5Zo6oGXH",60,45,76,84,72,12
"Spider","Low","31","R_2thXRlKhCy51rvA",33,37,87,83,11,15
"Spider","Low","31","R_2WGqJyUp3VFHdeh",0,65,51,51,0,51
"Spider","Low","31","R_2woj0fjDNSFOZf8",17,9,100,100,0,100
"Spider","Low","31","R_2xAaNvwk3el9dN8",57,57,85,89,31,53
"Spider","Low","31","R_2YhOs8GYDOiHKrR",35,40,80,75,60,10
"Spider","Low","31","R_30cSnmNoqcRvfHs",24,100,43,67,29,30
"Spider","Low","31","R_30pL8gfRSpxD9CH",0,0,60,100,0,80
"Spider","Low","31","R_31hpkZDetvvM7YG",21,24,98,95,7,35
"Spider","Low","31","R_31QumcKAN10CCcl",100,100,80,0,80,20
"Spider","Low","31","R_3Eig1urtWd9ZohE",2,27,89,99,13,25
"Spider","Low","31","R_3F2H4MbbYg3UwTC",64,24,55,88,13,41
"Spider","Low","31","R_3gMVwye81BOcS6b",84,90,87,87,81,88
"Spider","Low","31","R_3Gw6zVukPK9MTWq",0,0,0,0,0,50
"Spider","Low","31","R_3HGIUR7QvJuTjKM",25,39,63,67,33,35
"Spider","Low","31","R_3I9nX5sPCIEoibp",0,0,39,40,1,51
"Spider","Low","31","R_3iEZ1c2Roy50HDG",88,73,70,69,94,86
"Spider","Low","31","R_3KI2DOdQWdtUjvX",0,13,76,71,2,91
"Spider","Low","31","R_3kodaPZXmwn1qHX",0,4,0,100,0,91
"Spider","Low","31","R_3M9aStraoLkFoub",14,11,29,38,28,43
"Spider","Low","31","R_3QFpzsfuvOZgEgc",10,10,5,30,5,51
"Spider","Low","31","R_3qPy5lgfbRCMllE",92,86,89,91,85,83
"Spider","Low","31","R_3Rjzrp9XlGtXuyf",79,88,77,82,79,93
"Spider","Low","31","R_5usWo0Z0hYCNUop",0,0,38,60,0,64
"Spider","Low","31","R_6JuEyEhcYhcn6CJ",23,2,5,29,5,41
"Spider","Low","31","R_6YHPRLZbi0v4uFH",40,9,51,99,10,8
"Spider","Low","31","R_7WocpUvgaPDHFv3",56,65,53,77,57,38
"Spider","Low","31","R_8BOLxMr4TTHGfN7",61,61,59,62,61,30
"Spider","Low","31","R_8ozpB3TIzLEXmHn",0,1,30,40,0,51
"Spider","Low","31","R_9YtH8lMKh1rch2N",10,12,5,16,10,0
"Spider","Low","31","R_AEQxmOtQGvgUrW9",2,4,18,78,0,92
"Spider","Low","31","R_b8A9RtViu49ZnP3",2,5,5,5,0,49
"Spider","Low","31","R_bJK9isWmb2dn6ff",85,100,27,26,76,0
"Spider","Low","31","R_CgMvyD5uFPvj4pb",82,85,43,73,18,28
"Spider","Low","31","R_cNHhzTpstbD1Udj",0,0,55,55,0,43
"Spider","Low","31","R_DHtsKLOLGFeOOGZ",90,92,79,91,84,68
"Spider","Low","31","R_e9VF8WhgFofgYIp",54,35,43,48,20,35
"Spider","Low","31","R_NXbrPS3Do0T1Trj",60,60,25,70,30,65
"Spider","Low","31","R_rqDsdBHMfxuikxz",100,100,55,53,51,0
"Spider","Low","31","R_s7gcFmTYtepPNSh",0,0,0,0,0,51
"Spider","Low","31","R_sI177MRgUJ52g25",88,91,83,85,85,91
"Spider","Low","31","R_svwsgFOFeQboFON",21,14,40,94,7,15
"Spider","Low","31","R_T7NZSFr9ZfOtmJb",100,100,98,12,77,5
"Spider","Low","31","R_ULXwWPGTqiwddfP",51,51,51,51,51,51
"Spider","Low","31","R_UMuLNjEdxN5ICC5",84,94,85,87,88,7
"Spider","Low","31","R_UsxSSin119cHcFX",30,40,3,91,1,29
"Spider","Low","31","R_UtoAGqYJVRo3syJ",8,7,8,60,7,59
"Spider","Low","31","R_wMYUZICEHbTyW77",90,86,98,78,75,82
"Spider","Low","31","R_wXfIAEliwNsDJ5f",93,100,100,100,0,82
"Spider","Low","31","R_XhrtBks2UvlyHdL",14,0,2,61,0,51
"Spider","Low","31","R_XMsSebbtCpFHPLr",33,40,41,21,21,60
"Spider","Low","31","R_Xudqt6XHJ1T7i5b",88,91,34,35,61,30
"Spider","Low","32","R_10MYFMFzGFKy2HW",11,1,9,99,8,93
"Spider","Low","32","R_10qJKyNZ3o2Dkq3",5,30,100,100,10,0
"Spider","Low","32","R_12lqI0WF5dxXpia",29,30,80,70,40,20
"Spider","Low","32","R_1BQKHtN9VN9z5tG",2,5,11,100,0,99
"Spider","Low","32","R_1CHHRNA4rxJNfim",0,0,17,69,5,40
"Spider","Low","32","R_1DuIwC2AbhKpfvM",47,42,60,84,46,23
"Spider","Low","32","R_1f79gazvFUdCLWI",0,0,0,20,0,50
"Spider","Low","32","R_1fd5BtFtMNBMzQF",0,0,70,77,0,75
"Spider","Low","32","R_1feM36N4ez9RwgK",90,82,92,91,86,84
"Spider","Low","32","R_1FfRryTC8KAv9Gp",100,100,97,24,11,8
"Spider","Low","32","R_1gHHXhqbcvENyR3",41,29,17,22,24,55
"Spider","Low","32","R_1gIRNfqsNEFlFWp",18,4,58,68,14,71
"Spider","Low","32","R_1hW0wX7WUR6PSCn",49,24,51,39,19,29
"Spider","Low","32","R_1I5eBOYD9VDpTsK",51,95,95,70,87,0
"Spider","Low","32","R_1IQScNjM3elksde",0,3,10,0,0,46
"Spider","Low","32","R_1jTVJTNs9FEBAep",26,34,65,68,27,0
"Spider","Low","32","R_1Lhhw0Ksgdf7ojF",6,6,8,91,6,63
"Spider","Low","32","R_1LnbufHBcXFWAVd",4,0,25,35,0,55
"Spider","Low","32","R_1LXKjFBLLHyvA5i",27,61,56,43,38,52
"Spider","Low","32","R_1mCvKEpVGMmHeyq",30,30,65,60,75,20
"Spider","Low","32","R_1oiKn1VO3ws5Abk",80,85,71,87,82,70
"Spider","Low","32","R_1OIWrOWKdVRbBb6",35,10,5,10,0,40
"Spider","Low","32","R_1OJi1DP1O3bZbbC",100,100,100,100,100,100
"Spider","Low","32","R_1OVvVsQ51Emxl3d",3,4,75,94,12,21
"Spider","Low","32","R_1Ow90JtqPzzyiIl",23,29,24,23,23,28
