"video_cats","video_intense","video_num","Subject","how_aroused","how_fearful","how_pleasant","how_present_distant"
"Heights","Low","12","R_r9cy6QzHwRJcC1H",4,1,6,6
"Heights","Low","12","R_Rav1EemBwbRzMpH",6,1,5,3
"Heights","Low","12","R_SHJFxF8ELygiIff",4,2,3,3
"Heights","Low","12","R_T0GdQv1WSQK1lpn",3,1,6,7
"Heights","Low","12","R_tGJHD6mRW233aKJ",4,5,5,2
"Heights","Low","12","R_U9GAnoZgsiR34WZ",3,3,5,3
"Heights","Low","12","R_ugY6q1W7HTfGOLD",1,1,6,5
"Heights","Low","12","R_ut43dfTcsWbcrfP",5,2,4,7
"Heights","Low","12","R_V3iPvWRdwTmxYyJ",2,2,3,4
"Heights","Low","12","R_vkxo5gs6KMMuxWN",6,4,7,6
"Heights","Low","12","R_vPIYy1VzKd1TZ6N",4,1,5,6
"Heights","Low","12","R_We9eRIzRDAZ3Elz",3,1,6,6
"Heights","Low","12","R_xEoU0dv89ZMyPsJ",2,3,3,4
"Heights","Low","12","R_XG3Wqt7gORf1m0N",2,2,5,1
"Heights","Low","12","R_z07IhJqI66Lr2Pn",1,1,6,4
"Heights","Low","12","R_ZahwvNyDxFOJ5AJ",5,2,6,6
"Heights","Low","12","R_ZHP1LqimCNldWtr",1,1,7,4
"Heights","Low","7","R_02hovykUguDYNvX",1,1,4,4
"Heights","Low","7","R_07LWbSNN2LeacH7",2,1,5,4
"Heights","Low","7","R_0D3jz5vAZzHLlRf",1,1,7,7
"Heights","Low","7","R_0U7Lx46Ea7gH93H",4,1,7,5
"Heights","Low","7","R_10PMBlLxTrAn3La",3,1,6,5
"Heights","Low","7","R_12tikKz34x8g6no",3,2,5,5
"Heights","Low","7","R_1C6Yob8vtleTMVa",2,1,7,7
"Heights","Low","7","R_1Cl5O6CqdXvL4uQ",1,1,5,7
"Heights","Low","7","R_1db1tMBEEHcORzc",5,1,6,5
"Heights","Low","7","R_1dGPDAkjnInPvLv",2,1,5,4
"Heights","Low","7","R_1dhQLdeO2c59N63",1,1,6,6
"Heights","Low","7","R_1dL9aI0w8MzcXar",1,1,4,1
"Heights","Low","7","R_1DUppTsWbo3CX2H",4,4,4,4
"Heights","Low","7","R_1eFffdFHvefh6Xy",3,1,6,7
"Heights","Low","7","R_1Ehc8q8iyqKG8ns",3,1,1,4
"Heights","Low","7","R_1eQbKcCudmqEyKP",3,3,5,6
"Heights","Low","7","R_1g8BMqTUhQHVe1N",5,3,4,7
"Heights","Low","7","R_1gbgwAmly9SYuUJ",1,1,4,4
"Heights","Low","7","R_1GBsFuA3ZVcPRWe",2,1,4,4
"Heights","Low","7","R_1GDI4erSIx7VG4a",1,1,7,4
"Heights","Low","7","R_1gMDGZAGteVx7jy",2,1,3,7
"Heights","Low","7","R_1gSjyaJPHI8KVez",1,1,4,4
"Heights","Low","7","R_1GTYk1ZyrXpa1du",1,1,6,5
"Heights","Low","7","R_1GVRcZcNViwhY00",4,1,4,5
"Heights","Low","7","R_1H16OHLkn1F958t",1,1,4,4
"Heights","Low","7","R_1IcKUlJ5I6gvH74",3,1,4,4
"Heights","Low","7","R_1j9swkI23ULWb79",1,1,4,5
"Heights","Low","7","R_1jj544KSRmDnn1e",1,1,5,5
"Heights","Low","7","R_1JJIiXozQxILD1w",2,1,5,7
"Heights","Low","7","R_1jkWw27Jo9Javir",4,1,7,6
"Heights","Low","7","R_1kYwzlUTUo6LDcl",6,1,6,5
"Heights","Low","7","R_1Lnj9cPvmtTXqVB",4,1,6,6
"Heights","Low","7","R_1LUJLwh9qDrA5Y7",3,1,5,3
"Heights","Low","7","R_1LXWKY7izS3P2II",1,1,6,4
"Heights","Low","7","R_1mdTD3aVSC7uDMd",1,1,4,4
"Heights","Low","7","R_1mOE5AIdk87Kh7U",6,1,7,7
"Heights","Low","7","R_1MWhLlfgDbuWsva",2,5,2,5
"Heights","Low","7","R_1mXdBon4pwRQsXB",1,1,7,7
"Heights","Low","7","R_1NCCj6Nz27k5yP8",1,1,4,4
"Heights","Low","7","R_1nU4CABEilUuhea",1,1,5,3
"Heights","Low","7","R_1OI8hNAeEaHPPsW",2,2,3,3
"Heights","Low","7","R_1OvqYMyxuFyHRyE",1,1,4,5
"Heights","Low","7","R_1pDrHHJ48cBmanv",2,2,3,6
"Heights","Low","7","R_1pRnuiyols8PW6d",1,1,6,6
"Heights","Low","7","R_1PT4VMXzyu9X4vk",1,1,4,4
"Heights","Low","7","R_1pW1nozXPce7B2K",4,4,4,4
"Heights","Low","7","R_1pZ2DYf9U47F1D8",3,1,5,5
"Heights","Low","7","R_1qaieaKdF5EmRiY",1,1,4,1
"Heights","Low","7","R_1qVaC4D1KbxmCQY",5,2,5,6
"Heights","Low","7","R_1rjrBKLKM9db7WK",3,1,6,6
"Heights","Low","7","R_1rqO7j4Xmu87K6Y",2,1,4,3
"Heights","Low","7","R_20ZnUh7tdcBeNeE",3,3,3,6
"Heights","Low","7","R_21ALhxbLBCibvkH",1,1,4,5
"Heights","Low","7","R_21teA0iKhSVzP7n",7,3,3,7
"Heights","Low","7","R_22obeeOw4NH8Htf",4,1,7,6
"Heights","Low","7","R_23eHB3ku86oKY7E",1,1,4,4
"Heights","Low","7","R_24AHi36C1tDKRDY",4,1,6,6
"Heights","Low","7","R_24jFPux1Ro8lIvm",1,1,4,6
"Heights","Low","7","R_24kfeQ80ukvZv2y",2,3,5,3
"Heights","Low","7","R_25LylmU2vMkw8hu",2,1,4,3
"Heights","Low","7","R_25WScvehCh4Uji5",3,1,6,6
"Heights","Low","7","R_27OJMmyphe1MPJ9",6,1,7,7
"Heights","Low","7","R_27QNj5g70puzChi",2,2,4,3
"Heights","Low","7","R_2aDoktnWlgQzDLD",5,1,5,5
"Heights","Low","7","R_2af7wuavAJCwAuX",2,1,4,4
"Heights","Low","7","R_2AKgXpCPM3DhbWA",4,4,4,4
"Heights","Low","7","R_2alamzgEQ6HfEBZ",1,1,4,3
"Heights","Low","7","R_2arUSyyZ6Su5zIz",5,1,6,5
"Heights","Low","7","R_2bN5UY9UkQoZbPR",1,1,4,4
"Heights","Low","7","R_2cjdC0KDNDXzfMg",3,1,5,7
"Heights","Low","7","R_2CTF6DYoxo4qp7q",3,1,5,5
"Heights","Low","7","R_2EiMriXOE5s1mS9",2,3,4,5
"Heights","Low","7","R_2eXAAkEkr0NTtNv",1,1,1,2
"Heights","Low","7","R_2OVGSoMSQYDJbeP",7,7,1,7
"Heights","Low","7","R_2q4VqWiiCFWajt7",4,2,4,5
"Heights","Low","7","R_2QFc9So8uqx7zrt",2,1,4,5
"Heights","Low","7","R_2qfRlihaJGKVcaE",1,1,4,5
"Heights","Low","7","R_2QlM2cDlNgClEmO",3,1,4,5
"Heights","Low","7","R_2qxbXHtlB6qnRoG",1,1,6,7
"Heights","Low","7","R_2rHfbD6ikCVgDGH",1,1,5,7
"Heights","Low","7","R_2sRYsPQ3NsfMbYg",5,1,5,5
"Heights","Low","7","R_2SvmRVhhPSB6SVm",1,1,4,5
"Heights","Low","7","R_2tzj1YW66bkKb4m",5,1,5,5
"Heights","Low","7","R_2uDqycEYtFxtzCy",2,1,6,4
"Heights","Low","7","R_2uO32vZC8Fm6SX9",4,3,3,2
"Heights","Low","7","R_2usUVsDp0hI7J1T",2,1,5,5
"Heights","Low","7","R_2UWcqZdUPtP72Jk",1,1,5,5
"Heights","Low","7","R_2VaVNcQVsiiA9iM",2,1,5,3
"Heights","Low","7","R_2VBDEEysrjSJmbH",4,1,6,6
"Heights","Low","7","R_2vc51ODstmx0ZSu",1,1,7,6
"Heights","Low","7","R_2VjA9TyvLo7kaJ4",1,1,4,7
"Heights","Low","7","R_2VmDZQcjOmO2svq",7,5,6,5
"Heights","Low","7","R_2wFg9AcQrCu55Sp",1,1,4,6
"Heights","Low","7","R_2wNc2mET4n9rGZP",1,2,4,5
"Heights","Low","7","R_2WUxRCE94Rnvpbn",4,3,5,6
"Heights","Low","7","R_2WZ1HeLze5u5OxP",1,1,4,4
"Heights","Low","7","R_2YQdOxrw5qsM48s",7,1,7,4
"Heights","Low","7","R_2YqUeVF4AoW9MvB",3,2,3,3
"Heights","Low","7","R_2YXqTMKyhy5RBYR",1,1,5,3
"Heights","Low","7","R_2z7q1EkCiBzJZ5e",1,1,4,4
"Heights","Low","7","R_2zdxiXgY3GkN1sK",4,2,4,3
"Heights","Low","7","R_2zdypco37CT9Pr3",3,1,5,3
"Heights","Low","7","R_2zIy1c7smtu4An5",3,1,2,2
"Heights","Low","7","R_2ZKYsxFJUzWzQzU",1,1,4,5
"Heights","Low","7","R_305ItLpTNsERowr",1,1,4,4
"Heights","Low","7","R_308fAGXAjvPsvTI",2,1,7,7
"Heights","Low","7","R_31QMaLLICfNqbPe",2,5,1,3
"Heights","Low","7","R_31YFNJrXl5tw9hx",3,1,6,5
"Heights","Low","7","R_33rP9NEIgg90lY8",1,1,4,4
"Heights","Low","7","R_3CN3v70gw3Es9oA",1,1,5,4
"Heights","Low","7","R_3dX4NtfVHJQLcq4",1,1,5,6
"Heights","Low","7","R_3e8Gko0Kv1qSXSL",2,1,5,5
"Heights","Low","7","R_3EakufORNoswZxY",4,1,4,4
"Heights","Low","7","R_3Eo19xBdodh5BNW",5,1,3,5
"Heights","Low","7","R_3EQC0CHAK7OFgFx",1,1,6,6
"Heights","Low","7","R_3esQpQ4iuLpdZP4",4,1,5,3
"Heights","Low","7","R_3fiKSfwprnbbZVY",4,1,5,5
"Heights","Low","7","R_3fTvhseqy5iLar9",2,2,4,3
"Heights","Low","7","R_3HzPWTTaGI6vOZj",1,1,6,4
"Heights","Low","7","R_3iBZlz1UfBe7Rt4",3,1,6,6
"Heights","Low","7","R_3iPBNS4kQ3kfklP",2,1,4,4
"Heights","Low","7","R_3Iz85vApvmtC7W9",4,1,6,4
"Heights","Low","7","R_3JeccEQZIMqVvoQ",2,1,5,5
"Heights","Low","7","R_3jfb7IFXpunnHQ5",1,1,4,3
"Heights","Low","7","R_3JJX2QNr3kHHl00",5,1,7,4
"Heights","Low","7","R_3jZnIC2F8kbe7Fq",3,1,6,6
"Heights","Low","7","R_3k26oKoDIybCKJ6",2,1,6,7
"Heights","Low","7","R_3kH9ieEExeYqQQx",1,1,6,5
"Heights","Low","7","R_3kijHRU5RXB5dwy",6,1,6,6
"Heights","Low","7","R_3kN2XJMRe18Oa9H",2,1,4,3
"Heights","Low","7","R_3KpH07rqM0125YP",1,1,7,4
"Heights","Low","7","R_3LihcqxHfIfqYMB",1,1,7,7
"Heights","Low","7","R_3m9aTnIUqsa9E6W",1,1,7,6
"Heights","Low","7","R_3MaOtMe5DfFYsys",2,1,5,5
"Heights","Low","7","R_3MLjBNIXIXTFOSn",1,1,4,1
"Heights","Low","7","R_3n3oQ1sHVCGZJhk",6,1,7,6
"Heights","Low","7","R_3NCbXNAgTCITqgs",3,2,3,6
"Heights","Low","7","R_3nee6iFBgYTiFvA",4,1,7,7
"Heights","Low","7","R_3nphJhOpYSgX1Rd",1,1,6,6
"Heights","Low","7","R_3O1zia7dB2MSGQ1",1,1,5,5
"Heights","Low","7","R_3p57s8wWBDXOWW0",2,1,5,2
"Heights","Low","7","R_3p57uX9D9NmdMxu",3,2,6,4
"Heights","Low","7","R_3PAdZukqJzvYg1U",1,1,6,5
"Heights","Low","7","R_3PgGbWzZv82rKcj",1,1,5,4
"Heights","Low","7","R_3PiT9o1eAbb45ry",1,1,6,7
"Heights","Low","7","R_3PvrWnQpRsMHjvh",1,1,4,2
"Heights","Low","7","R_3qHxUqJ2KkOfHAu",5,2,5,6
"Heights","Low","7","R_3qsP39qBMQF8DNy",7,1,7,7
"Heights","Low","7","R_3qvBRmWKUyBqJMX",2,1,4,5
"Heights","Low","7","R_3s4GwzWJliZy7bk",2,2,3,3
"Heights","Low","7","R_3s7F7MDpER2HckU",2,1,4,4
"Heights","Low","7","R_3smqNeDRxVs5Fwz",1,1,7,7
"Heights","Low","7","R_3svMUmnXgfdyq4V",5,1,6,5
"Heights","Low","7","R_55cw6PG2lmXZMlP",4,1,6,7
"Heights","Low","7","R_5zoLhofyHnPlirn",2,1,6,4
"Heights","Low","7","R_6G1wWsstEjM1isF",4,2,4,6
"Heights","Low","7","R_6MqjOV3SyUV575n",3,3,4,4
"Heights","Low","7","R_8k278Iji5UZaGwF",1,1,6,4
"Heights","Low","7","R_9B4REuFFfjrDJSN",1,1,4,7
"Heights","Low","7","R_9KNNOgqWsedvUm5",1,1,4,6
"Heights","Low","7","R_9MpP6jL8fbY9XiN",1,1,7,7
"Heights","Low","7","R_A10vSJbbn9AEKPv",1,1,5,6
"Heights","Low","7","R_a3FdPK6jmiTLoSB",5,1,5,5
"Heights","Low","7","R_A6w2nJMvpZM9ahP",5,1,6,6
"Heights","Low","7","R_A6zWt8C78EJco8h",1,1,4,4
"Heights","Low","7","R_AdliR4DkBxZOQSd",6,3,5,7
"Heights","Low","7","R_AO5DiOp7eBsA50Z",5,4,4,5
"Heights","Low","7","R_bOT4UjYNW1SFosN",2,1,5,6
"Heights","Low","7","R_bpckZJOF00rfj5n",5,1,5,3
"Heights","Low","7","R_bvE7mA29JbiFeg1",1,2,5,4
"Heights","Low","7","R_bxEn0tgUAyPybCh",2,1,4,3
"Heights","Low","7","R_C98VjxdSDzxm1PP",5,6,1,7
"Heights","Low","7","R_cSGFpisvg3Lt4JP",1,1,7,7
"Heights","Low","7","R_db4aG8cjPAbqlyx",2,1,3,5
"Heights","Low","7","R_engyRILxkKUj4eR",1,1,4,4
"Heights","Low","7","R_ePeqcssZ381hLIB",1,1,7,7
"Heights","Low","7","R_eyvoSYoLrurpcA1",6,3,4,5
"Heights","Low","7","R_Od4keDsH3ZQZsc1",7,4,7,7
"Heights","Low","7","R_ONGtbFrygHo3EaZ",1,1,6,4
"Heights","Low","7","R_OvdtH0BhKbbq5nH",2,1,4,4
"Heights","Low","7","R_PAH4rmCF2fLYnEl",2,1,5,5
"Heights","Low","7","R_pgYFD4xopMcwhNL",1,1,4,4
"Heights","Low","7","R_PIe7UuZex8xBzUd",1,1,4,5
"Heights","Low","7","R_Q67uqHeuwohxWi5",3,2,3,6
"Heights","Low","7","R_qyDSetAMKsEPeWB",1,1,5,5
"Heights","Low","7","R_r9cy6QzHwRJcC1H",4,1,6,7
"Heights","Low","7","R_Rav1EemBwbRzMpH",5,1,5,6
"Heights","Low","7","R_SHJFxF8ELygiIff",2,1,4,4
"Heights","Low","7","R_T0GdQv1WSQK1lpn",1,1,5,7
"Heights","Low","7","R_tGJHD6mRW233aKJ",1,1,7,1
"Heights","Low","7","R_U9GAnoZgsiR34WZ",1,1,5,3
"Heights","Low","7","R_ugY6q1W7HTfGOLD",2,1,4,4
"Heights","Low","7","R_ut43dfTcsWbcrfP",4,3,4,5
"Heights","Low","7","R_V3iPvWRdwTmxYyJ",1,2,4,3
"Heights","Low","7","R_vkxo5gs6KMMuxWN",1,1,7,3
"Heights","Low","7","R_vPIYy1VzKd1TZ6N",2,1,5,5
"Heights","Low","7","R_We9eRIzRDAZ3Elz",3,1,6,5
"Heights","Low","7","R_xEoU0dv89ZMyPsJ",1,1,4,4
"Heights","Low","7","R_XG3Wqt7gORf1m0N",1,1,6,7
"Heights","Low","7","R_z07IhJqI66Lr2Pn",1,1,4,4
"Heights","Low","7","R_ZahwvNyDxFOJ5AJ",4,2,4,4
"Heights","Low","7","R_ZHP1LqimCNldWtr",1,1,7,7
"Heights","Low","8","R_02hovykUguDYNvX",4,1,6,4
"Heights","Low","8","R_07LWbSNN2LeacH7",2,1,5,5
"Heights","Low","8","R_0D3jz5vAZzHLlRf",1,1,7,7
"Heights","Low","8","R_0U7Lx46Ea7gH93H",4,1,7,6
"Heights","Low","8","R_10PMBlLxTrAn3La",4,2,2,5
"Heights","Low","8","R_12tikKz34x8g6no",2,1,6,5
"Heights","Low","8","R_1C6Yob8vtleTMVa",1,1,5,3
"Heights","Low","8","R_1Cl5O6CqdXvL4uQ",1,1,2,3
"Heights","Low","8","R_1db1tMBEEHcORzc",1,1,6,4
"Heights","Low","8","R_1dGPDAkjnInPvLv",5,1,7,6
"Heights","Low","8","R_1dhQLdeO2c59N63",1,1,1,6
"Heights","Low","8","R_1dL9aI0w8MzcXar",2,1,6,6
"Heights","Low","8","R_1DUppTsWbo3CX2H",4,1,4,4
"Heights","Low","8","R_1eFffdFHvefh6Xy",1,1,5,5
"Heights","Low","8","R_1Ehc8q8iyqKG8ns",4,4,7,7
"Heights","Low","8","R_1eQbKcCudmqEyKP",1,1,4,6
"Heights","Low","8","R_1g8BMqTUhQHVe1N",5,1,6,6
"Heights","Low","8","R_1gbgwAmly9SYuUJ",2,1,6,5
"Heights","Low","8","R_1GBsFuA3ZVcPRWe",2,1,5,5
"Heights","Low","8","R_1GDI4erSIx7VG4a",5,5,4,4
"Heights","Low","8","R_1gMDGZAGteVx7jy",6,3,2,6
"Heights","Low","8","R_1gSjyaJPHI8KVez",1,1,1,4
"Heights","Low","8","R_1GTYk1ZyrXpa1du",1,1,6,5
"Heights","Low","8","R_1GVRcZcNViwhY00",5,1,6,5
"Heights","Low","8","R_1H16OHLkn1F958t",1,1,4,4
"Heights","Low","8","R_1IcKUlJ5I6gvH74",6,1,6,6
"Heights","Low","8","R_1j9swkI23ULWb79",2,1,5,5
"Heights","Low","8","R_1jj544KSRmDnn1e",3,1,7,5
"Heights","Low","8","R_1JJIiXozQxILD1w",1,1,5,7
"Heights","Low","8","R_1jkWw27Jo9Javir",6,3,4,6
"Heights","Low","8","R_1kYwzlUTUo6LDcl",4,1,7,7
"Heights","Low","8","R_1Lnj9cPvmtTXqVB",4,1,7,7
"Heights","Low","8","R_1LUJLwh9qDrA5Y7",3,1,6,1
"Heights","Low","8","R_1LXWKY7izS3P2II",4,1,7,6
"Heights","Low","8","R_1mdTD3aVSC7uDMd",1,1,4,4
"Heights","Low","8","R_1mOE5AIdk87Kh7U",4,1,6,5
"Heights","Low","8","R_1MWhLlfgDbuWsva",4,6,1,5
"Heights","Low","8","R_1mXdBon4pwRQsXB",4,1,7,6
"Heights","Low","8","R_1NCCj6Nz27k5yP8",1,1,5,5
"Heights","Low","8","R_1nU4CABEilUuhea",2,1,6,5
"Heights","Low","8","R_1OI8hNAeEaHPPsW",1,1,5,4
"Heights","Low","8","R_1OvqYMyxuFyHRyE",2,1,6,6
"Heights","Low","8","R_1pDrHHJ48cBmanv",3,2,4,6
"Heights","Low","8","R_1pRnuiyols8PW6d",3,1,7,6
"Heights","Low","8","R_1PT4VMXzyu9X4vk",5,1,6,5
"Heights","Low","8","R_1pW1nozXPce7B2K",2,1,5,4
"Heights","Low","8","R_1pZ2DYf9U47F1D8",3,1,5,5
"Heights","Low","8","R_1qaieaKdF5EmRiY",1,1,4,1
"Heights","Low","8","R_1qVaC4D1KbxmCQY",5,2,6,6
"Heights","Low","8","R_1rjrBKLKM9db7WK",6,5,4,6
"Heights","Low","8","R_1rqO7j4Xmu87K6Y",3,1,6,5
"Heights","Low","8","R_20ZnUh7tdcBeNeE",5,1,5,6
"Heights","Low","8","R_21ALhxbLBCibvkH",2,1,4,5
"Heights","Low","8","R_21teA0iKhSVzP7n",6,1,7,7
"Heights","Low","8","R_22obeeOw4NH8Htf",2,2,3,7
"Heights","Low","8","R_23eHB3ku86oKY7E",2,1,4,5
"Heights","Low","8","R_24AHi36C1tDKRDY",3,1,6,6
"Heights","Low","8","R_24jFPux1Ro8lIvm",1,1,5,5
"Heights","Low","8","R_24kfeQ80ukvZv2y",3,1,5,4
"Heights","Low","8","R_25LylmU2vMkw8hu",1,1,6,3
"Heights","Low","8","R_25WScvehCh4Uji5",6,1,7,7
"Heights","Low","8","R_27OJMmyphe1MPJ9",2,1,7,7
"Heights","Low","8","R_27QNj5g70puzChi",5,4,6,5
"Heights","Low","8","R_2aDoktnWlgQzDLD",5,1,6,5
"Heights","Low","8","R_2af7wuavAJCwAuX",6,1,6,6
"Heights","Low","8","R_2AKgXpCPM3DhbWA",3,3,4,4
"Heights","Low","8","R_2alamzgEQ6HfEBZ",4,1,5,3
"Heights","Low","8","R_2arUSyyZ6Su5zIz",5,1,7,5
"Heights","Low","8","R_2bN5UY9UkQoZbPR",1,1,5,3
"Heights","Low","8","R_2cjdC0KDNDXzfMg",2,1,4,6
"Heights","Low","8","R_2CTF6DYoxo4qp7q",2,1,6,5
"Heights","Low","8","R_2EiMriXOE5s1mS9",2,2,4,5
"Heights","Low","8","R_2eXAAkEkr0NTtNv",1,1,4,4
"Heights","Low","8","R_2OVGSoMSQYDJbeP",1,1,4,7
"Heights","Low","8","R_2q4VqWiiCFWajt7",3,1,6,5
"Heights","Low","8","R_2QFc9So8uqx7zrt",5,1,6,5
"Heights","Low","8","R_2qfRlihaJGKVcaE",1,1,5,6
"Heights","Low","8","R_2QlM2cDlNgClEmO",2,1,5,5
"Heights","Low","8","R_2qxbXHtlB6qnRoG",3,1,7,7
"Heights","Low","8","R_2rHfbD6ikCVgDGH",1,1,6,5
"Heights","Low","8","R_2sRYsPQ3NsfMbYg",5,1,5,5
"Heights","Low","8","R_2SvmRVhhPSB6SVm",5,3,5,5
"Heights","Low","8","R_2tzj1YW66bkKb4m",5,1,6,5
"Heights","Low","8","R_2uDqycEYtFxtzCy",4,1,7,6
"Heights","Low","8","R_2uO32vZC8Fm6SX9",4,3,2,5
"Heights","Low","8","R_2usUVsDp0hI7J1T",2,1,5,5
"Heights","Low","8","R_2UWcqZdUPtP72Jk",6,1,7,7
"Heights","Low","8","R_2VaVNcQVsiiA9iM",3,1,6,3
"Heights","Low","8","R_2VBDEEysrjSJmbH",5,1,7,5
"Heights","Low","8","R_2vc51ODstmx0ZSu",1,1,7,6
"Heights","Low","8","R_2VjA9TyvLo7kaJ4",7,1,7,7
"Heights","Low","8","R_2VmDZQcjOmO2svq",7,5,6,7
"Heights","Low","8","R_2wFg9AcQrCu55Sp",1,1,5,5
"Heights","Low","8","R_2wNc2mET4n9rGZP",5,1,5,5
"Heights","Low","8","R_2WUxRCE94Rnvpbn",4,1,7,7
"Heights","Low","8","R_2WZ1HeLze5u5OxP",1,1,5,5
"Heights","Low","8","R_2YQdOxrw5qsM48s",1,1,4,4
"Heights","Low","8","R_2YqUeVF4AoW9MvB",3,2,4,4
"Heights","Low","8","R_2YXqTMKyhy5RBYR",1,1,7,7
"Heights","Low","8","R_2z7q1EkCiBzJZ5e",1,1,6,6
"Heights","Low","8","R_2zdxiXgY3GkN1sK",4,1,3,4
"Heights","Low","8","R_2zdypco37CT9Pr3",4,1,5,5
"Heights","Low","8","R_2zIy1c7smtu4An5",1,2,2,2
"Heights","Low","8","R_2ZKYsxFJUzWzQzU",1,1,7,5
"Heights","Low","8","R_305ItLpTNsERowr",1,1,4,4
"Heights","Low","8","R_308fAGXAjvPsvTI",2,1,5,7
"Heights","Low","8","R_31QMaLLICfNqbPe",1,1,6,1
"Heights","Low","8","R_31YFNJrXl5tw9hx",5,1,7,7
"Heights","Low","8","R_33rP9NEIgg90lY8",2,1,5,2
"Heights","Low","8","R_3CN3v70gw3Es9oA",3,1,7,5
"Heights","Low","8","R_3dX4NtfVHJQLcq4",2,1,5,6
"Heights","Low","8","R_3e8Gko0Kv1qSXSL",3,1,6,5
"Heights","Low","8","R_3EakufORNoswZxY",1,1,2,2
"Heights","Low","8","R_3Eo19xBdodh5BNW",7,1,1,4
"Heights","Low","8","R_3EQC0CHAK7OFgFx",3,1,7,7
"Heights","Low","8","R_3esQpQ4iuLpdZP4",6,1,7,6
"Heights","Low","8","R_3fiKSfwprnbbZVY",5,1,6,6
"Heights","Low","8","R_3fTvhseqy5iLar9",1,1,7,5
"Heights","Low","8","R_3HzPWTTaGI6vOZj",1,1,1,4
"Heights","Low","8","R_3iBZlz1UfBe7Rt4",1,1,5,7
"Heights","Low","8","R_3iPBNS4kQ3kfklP",2,1,4,4
"Heights","Low","8","R_3Iz85vApvmtC7W9",3,1,5,3
"Heights","Low","8","R_3JeccEQZIMqVvoQ",3,1,7,6
"Heights","Low","8","R_3jfb7IFXpunnHQ5",3,1,6,5
"Heights","Low","8","R_3JJX2QNr3kHHl00",4,4,4,4
"Heights","Low","8","R_3jZnIC2F8kbe7Fq",6,1,6,6
"Heights","Low","8","R_3k26oKoDIybCKJ6",2,1,7,5
"Heights","Low","8","R_3kH9ieEExeYqQQx",2,1,5,3
"Heights","Low","8","R_3kijHRU5RXB5dwy",5,1,7,5
"Heights","Low","8","R_3kN2XJMRe18Oa9H",4,1,6,5
"Heights","Low","8","R_3KpH07rqM0125YP",1,1,6,1
"Heights","Low","8","R_3LihcqxHfIfqYMB",4,1,7,7
"Heights","Low","8","R_3m9aTnIUqsa9E6W",4,3,3,4
"Heights","Low","8","R_3MaOtMe5DfFYsys",1,1,5,4
"Heights","Low","8","R_3MLjBNIXIXTFOSn",1,1,4,1
"Heights","Low","8","R_3n3oQ1sHVCGZJhk",5,1,6,5
"Heights","Low","8","R_3NCbXNAgTCITqgs",2,1,5,5
"Heights","Low","8","R_3nee6iFBgYTiFvA",4,1,7,7
"Heights","Low","8","R_3nphJhOpYSgX1Rd",1,1,6,5
"Heights","Low","8","R_3O1zia7dB2MSGQ1",1,1,7,7
"Heights","Low","8","R_3p57s8wWBDXOWW0",1,1,5,2
"Heights","Low","8","R_3p57uX9D9NmdMxu",4,2,6,6
"Heights","Low","8","R_3PAdZukqJzvYg1U",3,1,7,7
"Heights","Low","8","R_3PgGbWzZv82rKcj",1,1,4,5
"Heights","Low","8","R_3PiT9o1eAbb45ry",2,1,6,7
"Heights","Low","8","R_3PvrWnQpRsMHjvh",4,1,6,3
"Heights","Low","8","R_3qHxUqJ2KkOfHAu",5,1,7,7
"Heights","Low","8","R_3qsP39qBMQF8DNy",1,1,4,5
"Heights","Low","8","R_3qvBRmWKUyBqJMX",3,1,5,5
"Heights","Low","8","R_3s4GwzWJliZy7bk",3,1,5,5
"Heights","Low","8","R_3s7F7MDpER2HckU",3,1,5,2
"Heights","Low","8","R_3smqNeDRxVs5Fwz",1,1,7,7
"Heights","Low","8","R_3svMUmnXgfdyq4V",5,1,5,3
"Heights","Low","8","R_55cw6PG2lmXZMlP",3,1,6,3
"Heights","Low","8","R_5zoLhofyHnPlirn",1,1,4,4
"Heights","Low","8","R_6G1wWsstEjM1isF",4,2,4,6
"Heights","Low","8","R_6MqjOV3SyUV575n",3,2,4,5
"Heights","Low","8","R_8k278Iji5UZaGwF",4,1,5,4
"Heights","Low","8","R_9B4REuFFfjrDJSN",1,1,7,5
"Heights","Low","8","R_9KNNOgqWsedvUm5",1,1,6,5
"Heights","Low","8","R_9MpP6jL8fbY9XiN",1,1,7,1
"Heights","Low","8","R_A10vSJbbn9AEKPv",1,1,7,7
"Heights","Low","8","R_a3FdPK6jmiTLoSB",3,1,4,3
"Heights","Low","8","R_A6w2nJMvpZM9ahP",3,1,5,6
"Heights","Low","8","R_A6zWt8C78EJco8h",1,1,4,4
"Heights","Low","8","R_AdliR4DkBxZOQSd",3,1,5,3
"Heights","Low","8","R_AO5DiOp7eBsA50Z",4,1,5,4
"Heights","Low","8","R_bOT4UjYNW1SFosN",6,1,7,7
"Heights","Low","8","R_bpckZJOF00rfj5n",6,1,7,5
"Heights","Low","8","R_bvE7mA29JbiFeg1",1,1,4,4
"Heights","Low","8","R_bxEn0tgUAyPybCh",2,1,4,3
"Heights","Low","8","R_C98VjxdSDzxm1PP",3,5,4,4
"Heights","Low","8","R_cSGFpisvg3Lt4JP",1,1,7,7
"Heights","Low","8","R_db4aG8cjPAbqlyx",7,1,7,7
"Heights","Low","8","R_engyRILxkKUj4eR",3,1,7,2
"Heights","Low","8","R_ePeqcssZ381hLIB",1,1,4,7
"Heights","Low","8","R_eyvoSYoLrurpcA1",7,1,7,7
